countryName,year,sector,CO2EmsnKiloTons 
Australia & New Zealand,1993,IndustryTonnes,18499.4322
Australia & New Zealand,1994,IndustryTonnes,18572.9704
Australia & New Zealand,1995,IndustryTonnes,19196.3213
Australia & New Zealand,1996,IndustryTonnes,19644.2753
Australia & New Zealand,1997,IndustryTonnes,19586.5163
Australia & New Zealand,1998,IndustryTonnes,20708.5217
Australia & New Zealand,1999,IndustryTonnes,21260.7955
Australia & New Zealand,2000,IndustryTonnes,23480.7996
Australia & New Zealand,2001,IndustryTonnes,23456.8247
Australia & New Zealand,2002,IndustryTonnes,23065.0146
Australia & New Zealand,2003,IndustryTonnes,25890.1774
Australia & New Zealand,2004,IndustryTonnes,26770.8178
Australia & New Zealand,2005,IndustryTonnes,27391.3703
Australia & New Zealand,2006,IndustryTonnes,29017.6801
Australia & New Zealand,2007,IndustryTonnes,30036.4346
Australia & New Zealand,2008,IndustryTonnes,30662.6673
Australia & New Zealand,2009,IndustryTonnes,30062.7426
Australia & New Zealand,2010,IndustryTonnes,33642.59
Australia & New Zealand,2011,IndustryTonnes,0
Australia & New Zealand,2012,IndustryTonnes,0
Australia & New Zealand,2013,IndustryTonnes,0
Australia & New Zealand,2014,IndustryTonnes,0
Australia & New Zealand,2030,IndustryTonnes,0
Australia & New Zealand,2050,IndustryTonnes,0
Europe,1961,IndustryTonnes,0
Europe,1962,IndustryTonnes,0
Europe,1963,IndustryTonnes,0
Europe,1964,IndustryTonnes,0
Europe,1965,IndustryTonnes,0
Europe,1966,IndustryTonnes,0
Europe,1967,IndustryTonnes,0
Europe,1968,IndustryTonnes,0
Europe,1969,IndustryTonnes,0
Europe,1970,IndustryTonnes,0
Europe,1971,IndustryTonnes,0
Europe,1972,IndustryTonnes,0
Europe,1973,IndustryTonnes,0
Europe,1974,IndustryTonnes,0
Europe,1975,IndustryTonnes,0
Europe,1976,IndustryTonnes,0
Europe,1977,IndustryTonnes,0
Europe,1978,IndustryTonnes,0
Europe,1979,IndustryTonnes,0
Europe,1980,IndustryTonnes,0
Europe,1981,IndustryTonnes,0
Europe,1982,IndustryTonnes,0
Europe,1983,IndustryTonnes,0
Europe,1984,IndustryTonnes,0
Europe,1985,IndustryTonnes,0
Europe,1986,IndustryTonnes,0
Europe,1987,IndustryTonnes,0
Europe,1988,IndustryTonnes,0
Europe,1989,IndustryTonnes,0
Europe,1990,IndustryTonnes,729423.3098
Europe,1991,IndustryTonnes,694034.1919
Europe,1992,IndustryTonnes,629567.4516
Europe,1993,IndustryTonnes,573220.8187
Europe,1994,IndustryTonnes,568647.2044
Europe,1995,IndustryTonnes,580316.5631
Europe,1996,IndustryTonnes,575549.5817
Europe,1997,IndustryTonnes,584209.8999
Europe,1998,IndustryTonnes,559440.2637
Europe,1999,IndustryTonnes,549213.3865
Europe,2000,IndustryTonnes,566944.2079
Europe,2001,IndustryTonnes,565659.0209
Europe,2002,IndustryTonnes,570769.2182
Europe,2003,IndustryTonnes,596795.789
Europe,2004,IndustryTonnes,621684.0331
Europe,2005,IndustryTonnes,636588.5948
Europe,2006,IndustryTonnes,656981.187
Europe,2007,IndustryTonnes,675825.209
Europe,2008,IndustryTonnes,659885.8027
Europe,2009,IndustryTonnes,621538.8074
Europe,2010,IndustryTonnes,660031.8282
Europe,2011,IndustryTonnes,0
Europe,2012,IndustryTonnes,0
Europe,2013,IndustryTonnes,0
Europe,2014,IndustryTonnes,0
Europe,2030,IndustryTonnes,0
Europe,2050,IndustryTonnes,0
Northern America,1961,IndustryTonnes,0
Northern America,1962,IndustryTonnes,0
Northern America,1963,IndustryTonnes,0
Northern America,1964,IndustryTonnes,0
Northern America,1965,IndustryTonnes,0
Northern America,1966,IndustryTonnes,0
Northern America,1967,IndustryTonnes,0
Northern America,1968,IndustryTonnes,0
Northern America,1969,IndustryTonnes,0
Northern America,1970,IndustryTonnes,0
Northern America,1971,IndustryTonnes,0
Northern America,1972,IndustryTonnes,0
Northern America,1973,IndustryTonnes,0
Northern America,1974,IndustryTonnes,0
Northern America,1975,IndustryTonnes,0
Northern America,1976,IndustryTonnes,0
Northern America,1977,IndustryTonnes,0
Northern America,1978,IndustryTonnes,0
Northern America,1979,IndustryTonnes,0
Northern America,1980,IndustryTonnes,0
Northern America,1981,IndustryTonnes,0
Northern America,1982,IndustryTonnes,0
Northern America,1983,IndustryTonnes,0
Northern America,1984,IndustryTonnes,0
Northern America,1985,IndustryTonnes,0
Northern America,1986,IndustryTonnes,0
Northern America,1987,IndustryTonnes,0
Northern America,1988,IndustryTonnes,0
Northern America,1989,IndustryTonnes,0
Northern America,1990,IndustryTonnes,331561.8777
Northern America,1991,IndustryTonnes,331944.7622
Northern America,1992,IndustryTonnes,338525.9156
Northern America,1993,IndustryTonnes,341869.6824
Northern America,1994,IndustryTonnes,357745.3919
Northern America,1995,IndustryTonnes,371154.1911
Northern America,1996,IndustryTonnes,387884.3501
Northern America,1997,IndustryTonnes,395774.3087
Northern America,1998,IndustryTonnes,401865.3161
Northern America,1999,IndustryTonnes,419118.7624
Northern America,2000,IndustryTonnes,414669.7675
Northern America,2001,IndustryTonnes,403397.3422
Northern America,2002,IndustryTonnes,430790.3168
Northern America,2003,IndustryTonnes,440890.0918
Northern America,2004,IndustryTonnes,467892.0596
Northern America,2005,IndustryTonnes,484417.1362
Northern America,2006,IndustryTonnes,505281.6108
Northern America,2007,IndustryTonnes,527820.2575
Northern America,2008,IndustryTonnes,530845.3839
Northern America,2009,IndustryTonnes,526670.7644
Northern America,2010,IndustryTonnes,579941.7907
Northern America,2011,IndustryTonnes,0
Northern America,2012,IndustryTonnes,0
Northern America,2013,IndustryTonnes,0
Northern America,2014,IndustryTonnes,0
Northern America,2030,IndustryTonnes,0
Northern America,2050,IndustryTonnes,0
South America,1961,IndustryTonnes,0
South America,1962,IndustryTonnes,0
South America,1963,IndustryTonnes,0
South America,1964,IndustryTonnes,0
South America,1965,IndustryTonnes,0
South America,1966,IndustryTonnes,0
South America,1967,IndustryTonnes,0
South America,1968,IndustryTonnes,0
South America,1969,IndustryTonnes,0
South America,1970,IndustryTonnes,0
South America,1971,IndustryTonnes,0
South America,1972,IndustryTonnes,0
South America,1973,IndustryTonnes,0
South America,1974,IndustryTonnes,0
South America,1975,IndustryTonnes,0
South America,1976,IndustryTonnes,0
South America,1977,IndustryTonnes,0
South America,1978,IndustryTonnes,0
South America,1979,IndustryTonnes,0
South America,1980,IndustryTonnes,0
South America,1981,IndustryTonnes,0
South America,1982,IndustryTonnes,0
South America,1983,IndustryTonnes,0
South America,1984,IndustryTonnes,0
South America,1985,IndustryTonnes,0
South America,1986,IndustryTonnes,0
South America,1987,IndustryTonnes,0
South America,1988,IndustryTonnes,0
South America,1989,IndustryTonnes,0
South America,1990,IndustryTonnes,64327.8328
South America,1991,IndustryTonnes,66903.4224
South America,1992,IndustryTonnes,64890.1952
South America,1993,IndustryTonnes,67484.0751
South America,1994,IndustryTonnes,67619.866
South America,1995,IndustryTonnes,70736.7812
South America,1996,IndustryTonnes,71809.0228
South America,1997,IndustryTonnes,74750.036
South America,1998,IndustryTonnes,76748.3482
South America,1999,IndustryTonnes,75036.5072
South America,2000,IndustryTonnes,79364.8172
South America,2001,IndustryTonnes,75436.2616
South America,2002,IndustryTonnes,70660.9123
South America,2003,IndustryTonnes,71831.3738
South America,2004,IndustryTonnes,75191.0986
South America,2005,IndustryTonnes,77555.7235
South America,2006,IndustryTonnes,82743.8269
South America,2007,IndustryTonnes,90231.4173
South America,2008,IndustryTonnes,93147.956
South America,2009,IndustryTonnes,88982.8095
South America,2010,IndustryTonnes,95986.8387
South America,2011,IndustryTonnes,0
South America,2012,IndustryTonnes,0
South America,2013,IndustryTonnes,0
South America,2014,IndustryTonnes,0
South America,2030,IndustryTonnes,0
South America,2050,IndustryTonnes,0
Africa,1961,WasteTonnes,0
Africa,1962,WasteTonnes,0
Africa,1963,WasteTonnes,0
Africa,1964,WasteTonnes,0
Africa,1965,WasteTonnes,0
Africa,1966,WasteTonnes,0
Africa,1967,WasteTonnes,0
Africa,1968,WasteTonnes,0
Africa,1969,WasteTonnes,0
Africa,1970,WasteTonnes,0
Africa,1971,WasteTonnes,0
Africa,1972,WasteTonnes,0
Africa,1973,WasteTonnes,0
Africa,1974,WasteTonnes,0
Africa,1975,WasteTonnes,0
Africa,1976,WasteTonnes,0
Africa,1977,WasteTonnes,0
Africa,1978,WasteTonnes,0
Africa,1979,WasteTonnes,0
Africa,1980,WasteTonnes,0
Africa,1981,WasteTonnes,0
Africa,1982,WasteTonnes,0
Africa,1983,WasteTonnes,0
Africa,1984,WasteTonnes,0
Africa,1985,WasteTonnes,0
Africa,1986,WasteTonnes,0
Africa,1987,WasteTonnes,0
Africa,1988,WasteTonnes,0
Africa,1989,WasteTonnes,0
Africa,1990,WasteTonnes,77038.2295
Africa,1991,WasteTonnes,79536.7817
Africa,1992,WasteTonnes,82016.0752
Africa,1993,WasteTonnes,84801.4759
Africa,1994,WasteTonnes,87579.1809
Africa,1995,WasteTonnes,90083.3459
Africa,1996,WasteTonnes,93229.9494
Africa,1997,WasteTonnes,95882.5383
Africa,1998,WasteTonnes,99325.5621
Africa,1999,WasteTonnes,102428.3021
Africa,2000,WasteTonnes,105335.9561
Africa,2001,WasteTonnes,108647.4688
Africa,2002,WasteTonnes,111648.972
Africa,2003,WasteTonnes,114751.2023
Africa,2004,WasteTonnes,117921.6494
Africa,2005,WasteTonnes,121009.9776
Africa,2006,WasteTonnes,124259.3658
Africa,2007,WasteTonnes,124243.6653
Africa,2008,WasteTonnes,125844.5044
Africa,2009,WasteTonnes,127664.7404
Africa,2010,WasteTonnes,129316.8647
Africa,2011,WasteTonnes,0
Africa,2012,WasteTonnes,0
Africa,2013,WasteTonnes,0
Africa,2014,WasteTonnes,0
Africa,2030,WasteTonnes,0
Africa,2050,WasteTonnes,0
Asia,1961,WasteTonnes,0
Asia,1962,WasteTonnes,0
Asia,1963,WasteTonnes,0
Asia,1964,WasteTonnes,0
Asia,1965,WasteTonnes,0
Asia,1966,WasteTonnes,0
Asia,1967,WasteTonnes,0
Asia,1968,WasteTonnes,0
Asia,1969,WasteTonnes,0
Asia,1970,WasteTonnes,0
Asia,1971,WasteTonnes,0
Asia,1972,WasteTonnes,0
Asia,1973,WasteTonnes,0
Asia,1974,WasteTonnes,0
Asia,1975,WasteTonnes,0
Asia,1976,WasteTonnes,0
Asia,1977,WasteTonnes,0
Asia,1978,WasteTonnes,0
Asia,1979,WasteTonnes,0
Asia,1980,WasteTonnes,0
Asia,1981,WasteTonnes,0
Asia,1982,WasteTonnes,0
Asia,1983,WasteTonnes,0
Asia,1984,WasteTonnes,0
Asia,1985,WasteTonnes,0
Asia,1986,WasteTonnes,0
Asia,1987,WasteTonnes,0
Asia,1988,WasteTonnes,0
Asia,1989,WasteTonnes,0
Asia,1990,WasteTonnes,424559.1912
Asia,1991,WasteTonnes,435999.1685
Asia,1992,WasteTonnes,460440.0965
Asia,1993,WasteTonnes,472705.8932
Asia,1994,WasteTonnes,487149.7099
Asia,1995,WasteTonnes,502200.1678
Asia,1996,WasteTonnes,517339.1396
Asia,1997,WasteTonnes,532037.8631
Asia,1998,WasteTonnes,546987.7907
Asia,1999,WasteTonnes,562472.547
Asia,2000,WasteTonnes,577593.4629
Asia,2001,WasteTonnes,594915.3969
Asia,2002,WasteTonnes,612432.604
Asia,2003,WasteTonnes,628402.6296
Asia,2004,WasteTonnes,644189.4554
Asia,2005,WasteTonnes,656708.6695
Asia,2006,WasteTonnes,671677.8637
Asia,2007,WasteTonnes,687004.2005
Asia,2008,WasteTonnes,699668.6964
Asia,2009,WasteTonnes,714395.6327
Asia,2010,WasteTonnes,726914.3971
Asia,2011,WasteTonnes,0
Asia,2012,WasteTonnes,0
Asia,2013,WasteTonnes,0
Asia,2014,WasteTonnes,0
Asia,2030,WasteTonnes,0
Asia,2050,WasteTonnes,0
Australia & New Zealand,1961,WasteTonnes,0
Australia & New Zealand,1962,WasteTonnes,0
Australia & New Zealand,1963,WasteTonnes,0
Australia & New Zealand,1964,WasteTonnes,0
Australia & New Zealand,1965,WasteTonnes,0
Australia & New Zealand,1966,WasteTonnes,0
Australia & New Zealand,1967,WasteTonnes,0
Australia & New Zealand,1968,WasteTonnes,0
Australia & New Zealand,1969,WasteTonnes,0
Australia & New Zealand,1970,WasteTonnes,0
Australia & New Zealand,1971,WasteTonnes,0
Australia & New Zealand,1972,WasteTonnes,0
Australia & New Zealand,1973,WasteTonnes,0
Australia & New Zealand,1974,WasteTonnes,0
Australia & New Zealand,1975,WasteTonnes,0
Australia & New Zealand,1976,WasteTonnes,0
Australia & New Zealand,1977,WasteTonnes,0
Australia & New Zealand,1978,WasteTonnes,0
Australia & New Zealand,1979,WasteTonnes,0
Australia & New Zealand,1980,WasteTonnes,0
Australia & New Zealand,1981,WasteTonnes,0
Australia & New Zealand,1982,WasteTonnes,0
Australia & New Zealand,1983,WasteTonnes,0
Australia & New Zealand,1984,WasteTonnes,0
Australia & New Zealand,1985,WasteTonnes,0
Australia & New Zealand,1986,WasteTonnes,0
Australia & New Zealand,1987,WasteTonnes,0
Australia & New Zealand,1988,WasteTonnes,0
Australia & New Zealand,1989,WasteTonnes,0
Australia & New Zealand,1990,WasteTonnes,13945.8238
Australia & New Zealand,1991,WasteTonnes,14308.8901
Australia & New Zealand,1992,WasteTonnes,14432.5927
Australia & New Zealand,1993,WasteTonnes,14823.7391
Australia & New Zealand,1994,WasteTonnes,14723.1564
Australia & New Zealand,1995,WasteTonnes,14943.3291
Australia & New Zealand,1996,WasteTonnes,14019.9308
Australia & New Zealand,1997,WasteTonnes,14107.595
Australia & New Zealand,1998,WasteTonnes,13633.9925
Australia & New Zealand,1999,WasteTonnes,13839.0437
Australia & New Zealand,2000,WasteTonnes,13911.055
Australia & New Zealand,2001,WasteTonnes,14139.9699
Australia & New Zealand,2002,WasteTonnes,14420.677
Australia & New Zealand,2003,WasteTonnes,13858.6354
Australia & New Zealand,2004,WasteTonnes,13586.632
Australia & New Zealand,2005,WasteTonnes,13633.4931
Australia & New Zealand,2006,WasteTonnes,13619.7451
Australia & New Zealand,2007,WasteTonnes,14081.8669
Australia & New Zealand,2008,WasteTonnes,14401.5997
Australia & New Zealand,2009,WasteTonnes,14437.4355
Australia & New Zealand,2010,WasteTonnes,14732.443
Australia & New Zealand,2011,WasteTonnes,0
Australia & New Zealand,2012,WasteTonnes,0
Australia & New Zealand,2013,WasteTonnes,0
Australia & New Zealand,2014,WasteTonnes,0
Australia & New Zealand,2030,WasteTonnes,0
Australia & New Zealand,2050,WasteTonnes,0
Europe,1961,WasteTonnes,0
Europe,1962,WasteTonnes,0
Europe,1963,WasteTonnes,0
Europe,1964,WasteTonnes,0
Europe,1965,WasteTonnes,0
Europe,1966,WasteTonnes,0
Europe,1967,WasteTonnes,0
Europe,1968,WasteTonnes,0
Europe,1969,WasteTonnes,0
Europe,1970,WasteTonnes,0
Europe,1971,WasteTonnes,0
Europe,1972,WasteTonnes,0
Europe,1973,WasteTonnes,0
Europe,1974,WasteTonnes,0
Europe,1975,WasteTonnes,0
Europe,1976,WasteTonnes,0
Europe,1977,WasteTonnes,0
Europe,1978,WasteTonnes,0
Europe,1979,WasteTonnes,0
Europe,1980,WasteTonnes,0
Europe,1981,WasteTonnes,0
Europe,1982,WasteTonnes,0
Europe,1983,WasteTonnes,0
Europe,1984,WasteTonnes,0
Europe,1985,WasteTonnes,0
Europe,1986,WasteTonnes,0
Europe,1987,WasteTonnes,0
Europe,1988,WasteTonnes,0
Europe,1989,WasteTonnes,0
Europe,1990,WasteTonnes,320626.8915
Europe,1991,WasteTonnes,317421.5893
Europe,1992,WasteTonnes,301832.9388
Europe,1993,WasteTonnes,298731.854
Europe,1994,WasteTonnes,296613.118
Europe,1995,WasteTonnes,295418.0976
Europe,1996,WasteTonnes,293926.8735
Europe,1997,WasteTonnes,287614.0233
Europe,1998,WasteTonnes,283330.6102
Europe,1999,WasteTonnes,278099.3275
Europe,2000,WasteTonnes,276826.5982
Europe,2001,WasteTonnes,272516.3519
Europe,2002,WasteTonnes,268766.6722
Europe,2003,WasteTonnes,265290.1776
Europe,2004,WasteTonnes,262327.7952
Europe,2005,WasteTonnes,260546.8653
Europe,2006,WasteTonnes,261336.0508
Europe,2007,WasteTonnes,261406.4229
Europe,2008,WasteTonnes,261637.7799
Europe,2009,WasteTonnes,264634.1858
Europe,2010,WasteTonnes,267537.5321
Europe,2011,WasteTonnes,0
Europe,2012,WasteTonnes,0
Europe,2013,WasteTonnes,0
Europe,2014,WasteTonnes,0
Europe,2030,WasteTonnes,0
Europe,2050,WasteTonnes,0
Northern America,1961,WasteTonnes,0
Northern America,1962,WasteTonnes,0
Northern America,1963,WasteTonnes,0
Northern America,1964,WasteTonnes,0
Northern America,1965,WasteTonnes,0
Northern America,1966,WasteTonnes,0
Northern America,1967,WasteTonnes,0
Northern America,1968,WasteTonnes,0
Northern America,1969,WasteTonnes,0
Northern America,1970,WasteTonnes,0
Northern America,1971,WasteTonnes,0
Northern America,1972,WasteTonnes,0
Northern America,1973,WasteTonnes,0
Northern America,1974,WasteTonnes,0
Northern America,1975,WasteTonnes,0
Northern America,1976,WasteTonnes,0
Northern America,1977,WasteTonnes,0
Northern America,1978,WasteTonnes,0
Northern America,1979,WasteTonnes,0
Northern America,1980,WasteTonnes,0
Northern America,1981,WasteTonnes,0
Northern America,1982,WasteTonnes,0
Northern America,1983,WasteTonnes,0
Northern America,1984,WasteTonnes,0
Northern America,1985,WasteTonnes,0
Northern America,1986,WasteTonnes,0
Northern America,1987,WasteTonnes,0
Northern America,1988,WasteTonnes,0
Northern America,1989,WasteTonnes,0
Northern America,1990,WasteTonnes,237738.5542
Northern America,1991,WasteTonnes,233598.4882
Northern America,1992,WasteTonnes,229796.8134
Northern America,1993,WasteTonnes,224785.8809
Northern America,1994,WasteTonnes,219631.5033
Northern America,1995,WasteTonnes,209753.8483
Northern America,1996,WasteTonnes,201872.7517
Northern America,1997,WasteTonnes,191342.57
Northern America,1998,WasteTonnes,182221.5517
Northern America,1999,WasteTonnes,176905.4768
Northern America,2000,WasteTonnes,170886.0291
Northern America,2001,WasteTonnes,165729.1906
Northern America,2002,WasteTonnes,167973.2021
Northern America,2003,WasteTonnes,174118.363
Northern America,2004,WasteTonnes,172445.6093
Northern America,2005,WasteTonnes,174605.8837
Northern America,2006,WasteTonnes,176636.561
Northern America,2007,WasteTonnes,175760.3091
Northern America,2008,WasteTonnes,175700.9534
Northern America,2009,WasteTonnes,164786.6909
Northern America,2010,WasteTonnes,163382.3023
Northern America,2011,WasteTonnes,0
Northern America,2012,WasteTonnes,0
Northern America,2013,WasteTonnes,0
Northern America,2014,WasteTonnes,0
Northern America,2030,WasteTonnes,0
Northern America,2050,WasteTonnes,0
South America,1961,WasteTonnes,0
South America,1962,WasteTonnes,0
South America,1963,WasteTonnes,0
South America,1964,WasteTonnes,0
South America,1965,WasteTonnes,0
South America,1966,WasteTonnes,0
South America,1967,WasteTonnes,0
South America,1968,WasteTonnes,0
South America,1969,WasteTonnes,0
South America,1970,WasteTonnes,0
South America,1971,WasteTonnes,0
South America,1972,WasteTonnes,0
South America,1973,WasteTonnes,0
South America,1974,WasteTonnes,0
South America,1975,WasteTonnes,0
South America,1976,WasteTonnes,0
South America,1977,WasteTonnes,0
South America,1978,WasteTonnes,0
South America,1979,WasteTonnes,0
South America,1980,WasteTonnes,0
South America,1981,WasteTonnes,0
South America,1982,WasteTonnes,0
South America,1983,WasteTonnes,0
South America,1984,WasteTonnes,0
South America,1985,WasteTonnes,0
South America,1986,WasteTonnes,0
South America,1987,WasteTonnes,0
South America,1988,WasteTonnes,0
South America,1989,WasteTonnes,0
South America,1990,WasteTonnes,70925.7172
South America,1991,WasteTonnes,72823.7428
South America,1992,WasteTonnes,74902.669
South America,1993,WasteTonnes,78107.7601
South America,1994,WasteTonnes,80703.4599
South America,1995,WasteTonnes,83113.6346
South America,1996,WasteTonnes,85005.7043
South America,1997,WasteTonnes,87629.7922
South America,1998,WasteTonnes,88673.9875
South America,1999,WasteTonnes,90956.5195
South America,2000,WasteTonnes,93873.7291
South America,2001,WasteTonnes,95165.858
South America,2002,WasteTonnes,97046.9217
South America,2003,WasteTonnes,98758.658
South America,2004,WasteTonnes,102665.3767
South America,2005,WasteTonnes,101225.023
South America,2006,WasteTonnes,103916.846
South America,2007,WasteTonnes,102714.2067
South America,2008,WasteTonnes,102131.0292
South America,2009,WasteTonnes,102835.0533
South America,2010,WasteTonnes,103426.0833
South America,2011,WasteTonnes,0
South America,2012,WasteTonnes,0
South America,2013,WasteTonnes,0
South America,2014,WasteTonnes,0
South America,2030,WasteTonnes,0
South America,2050,WasteTonnes,0
Africa,1961,Residential_commercialTonnes,0
Africa,1962,Residential_commercialTonnes,0
Africa,1963,Residential_commercialTonnes,0
Africa,1964,Residential_commercialTonnes,0
Africa,1965,Residential_commercialTonnes,0
Africa,1966,Residential_commercialTonnes,0
Africa,1967,Residential_commercialTonnes,0
Africa,1968,Residential_commercialTonnes,0
Africa,1969,Residential_commercialTonnes,0
Africa,1970,Residential_commercialTonnes,0
Africa,1971,Residential_commercialTonnes,0
Africa,1972,Residential_commercialTonnes,0
Africa,1973,Residential_commercialTonnes,0
Africa,1974,Residential_commercialTonnes,0
Africa,1975,Residential_commercialTonnes,0
Africa,1976,Residential_commercialTonnes,0
Africa,1977,Residential_commercialTonnes,0
Africa,1978,Residential_commercialTonnes,0
Africa,1979,Residential_commercialTonnes,0
Africa,1980,Residential_commercialTonnes,0
Africa,1981,Residential_commercialTonnes,0
Africa,1982,Residential_commercialTonnes,0
Africa,1983,Residential_commercialTonnes,0
Africa,1984,Residential_commercialTonnes,0
Africa,1985,Residential_commercialTonnes,0
Africa,1986,Residential_commercialTonnes,0
Africa,1987,Residential_commercialTonnes,0
Africa,1988,Residential_commercialTonnes,0
Africa,1989,Residential_commercialTonnes,0
Africa,1990,Residential_commercialTonnes,102367.4093
Africa,1991,Residential_commercialTonnes,106754.5746
Africa,1992,Residential_commercialTonnes,110670.153
Africa,1993,Residential_commercialTonnes,118430.4532
Africa,1994,Residential_commercialTonnes,121597.1465
Africa,1995,Residential_commercialTonnes,124641.5762
Africa,1996,Residential_commercialTonnes,124817.2413
Africa,1997,Residential_commercialTonnes,126271.6335
Africa,1998,Residential_commercialTonnes,125966.1899
Africa,1999,Residential_commercialTonnes,128648.0481
Africa,2000,Residential_commercialTonnes,129408.5489
Africa,2001,Residential_commercialTonnes,138837.0435
Africa,2002,Residential_commercialTonnes,143956.4359
Africa,2003,Residential_commercialTonnes,148195.4052
Africa,2004,Residential_commercialTonnes,155453.3517
Africa,2005,Residential_commercialTonnes,165446.7122
Africa,2006,Residential_commercialTonnes,170699.8321
Africa,2007,Residential_commercialTonnes,173826.6674
Africa,2008,Residential_commercialTonnes,182536.1504
Africa,2009,Residential_commercialTonnes,177123.3572
Africa,2010,Residential_commercialTonnes,168745.6101
Africa,2011,Residential_commercialTonnes,0
Africa,2012,Residential_commercialTonnes,0
Africa,2013,Residential_commercialTonnes,0
Africa,2014,Residential_commercialTonnes,0
Africa,2030,Residential_commercialTonnes,0
Africa,2050,Residential_commercialTonnes,0
Asia,1961,Residential_commercialTonnes,0
Asia,1962,Residential_commercialTonnes,0
Asia,1963,Residential_commercialTonnes,0
Asia,1964,Residential_commercialTonnes,0
Asia,1965,Residential_commercialTonnes,0
Asia,1966,Residential_commercialTonnes,0
Asia,1967,Residential_commercialTonnes,0
Asia,1968,Residential_commercialTonnes,0
Asia,1969,Residential_commercialTonnes,0
Asia,1970,Residential_commercialTonnes,0
Asia,1971,Residential_commercialTonnes,0
Asia,1972,Residential_commercialTonnes,0
Asia,1973,Residential_commercialTonnes,0
Asia,1974,Residential_commercialTonnes,0
Asia,1975,Residential_commercialTonnes,0
Asia,1976,Residential_commercialTonnes,0
Asia,1977,Residential_commercialTonnes,0
Asia,1978,Residential_commercialTonnes,0
Asia,1979,Residential_commercialTonnes,0
Asia,1980,Residential_commercialTonnes,0
Asia,1981,Residential_commercialTonnes,0
Asia,1982,Residential_commercialTonnes,0
Asia,1983,Residential_commercialTonnes,0
Asia,1984,Residential_commercialTonnes,0
Asia,1985,Residential_commercialTonnes,0
Asia,1986,Residential_commercialTonnes,0
Asia,1987,Residential_commercialTonnes,0
Asia,1988,Residential_commercialTonnes,0
Asia,1989,Residential_commercialTonnes,0
Asia,1990,Residential_commercialTonnes,1213064.76
Asia,1991,Residential_commercialTonnes,1222060.337
Asia,1992,Residential_commercialTonnes,1353717.639
Asia,1993,Residential_commercialTonnes,1354693.863
Asia,1994,Residential_commercialTonnes,1341642.791
Asia,1995,Residential_commercialTonnes,1380997.196
Asia,1996,Residential_commercialTonnes,1409399.802
Asia,1997,Residential_commercialTonnes,1363681.41
Asia,1998,Residential_commercialTonnes,1267764.707
Asia,1999,Residential_commercialTonnes,1317381.695
Asia,2000,Residential_commercialTonnes,1311491.12
Asia,2001,Residential_commercialTonnes,1316544.373
Asia,2002,Residential_commercialTonnes,1353913.523
Asia,2003,Residential_commercialTonnes,1390409.573
Asia,2004,Residential_commercialTonnes,1445608.87
Asia,2005,Residential_commercialTonnes,1487153.133
Asia,2006,Residential_commercialTonnes,1511868.895
Asia,2007,Residential_commercialTonnes,1548521.93
Asia,2008,Residential_commercialTonnes,1610927.472
Asia,2009,Residential_commercialTonnes,1614535.984
Asia,2010,Residential_commercialTonnes,1668527.564
Asia,2011,Residential_commercialTonnes,0
Asia,2012,Residential_commercialTonnes,0
Asia,2013,Residential_commercialTonnes,0
Asia,2014,Residential_commercialTonnes,0
Asia,2030,Residential_commercialTonnes,0
Asia,2050,Residential_commercialTonnes,0
Australia & New Zealand,1961,Residential_commercialTonnes,0
Australia & New Zealand,1962,Residential_commercialTonnes,0
Australia & New Zealand,1963,Residential_commercialTonnes,0
Australia & New Zealand,1964,Residential_commercialTonnes,0
Australia & New Zealand,1965,Residential_commercialTonnes,0
Australia & New Zealand,1966,Residential_commercialTonnes,0
Australia & New Zealand,1967,Residential_commercialTonnes,0
Australia & New Zealand,1968,Residential_commercialTonnes,0
Australia & New Zealand,1969,Residential_commercialTonnes,0
Australia & New Zealand,1970,Residential_commercialTonnes,0
Australia & New Zealand,1971,Residential_commercialTonnes,0
Australia & New Zealand,1972,Residential_commercialTonnes,0
Australia & New Zealand,1973,Residential_commercialTonnes,0
Australia & New Zealand,1974,Residential_commercialTonnes,0
Australia & New Zealand,1975,Residential_commercialTonnes,0
Australia & New Zealand,1976,Residential_commercialTonnes,0
Australia & New Zealand,1977,Residential_commercialTonnes,0
Australia & New Zealand,1978,Residential_commercialTonnes,0
Australia & New Zealand,1979,Residential_commercialTonnes,0
Australia & New Zealand,1980,Residential_commercialTonnes,0
Australia & New Zealand,1981,Residential_commercialTonnes,0
Australia & New Zealand,1982,Residential_commercialTonnes,0
Australia & New Zealand,1983,Residential_commercialTonnes,0
Australia & New Zealand,1984,Residential_commercialTonnes,0
Australia & New Zealand,1985,Residential_commercialTonnes,0
Australia & New Zealand,1986,Residential_commercialTonnes,0
Australia & New Zealand,1987,Residential_commercialTonnes,0
Australia & New Zealand,1988,Residential_commercialTonnes,0
Australia & New Zealand,1989,Residential_commercialTonnes,0
Australia & New Zealand,1990,Residential_commercialTonnes,17680.66
Australia & New Zealand,1991,Residential_commercialTonnes,18040.155
Australia & New Zealand,1992,Residential_commercialTonnes,18502.7698
Australia & New Zealand,1993,Residential_commercialTonnes,19156.9209
Australia & New Zealand,1994,Residential_commercialTonnes,19118.1167
Australia & New Zealand,1995,Residential_commercialTonnes,19941.2651
Australia & New Zealand,1996,Residential_commercialTonnes,20104.1808
