CountryName,Year,perCapitaEnergyConsumption,PctPopulationInExtremePoverty,Population,CO2EmsnPerCapita,GDPPerCapita_2011USDValue
Italy,2002,35323.4148,0,57498867,8.264615363,35975
Italy,2003,36849.99252,0.7,57864332,8.452377787,35870
Italy,2004,36866.31662,0.7,58263782,8.471327353,36202
Italy,2005,37386.66002,0.7,58671206,8.421132286,36367
Italy,2006,36934.5525,0.7,59082100,8.289625175,36985
Italy,2007,36629.57532,0.7,59495243,8.100879169,37341
Italy,2008,35908.39643,0.7,59891479,7.86627393,36705
Italy,2009,33377.17788,1,60248654,6.973834186,34535
Italy,2010,34082.74454,1.2,60550848,7.113251867,35010
Italy,2011,32894.34889,1.2,60788694,6.918206103,35151
Italy,2012,31509.13258,1.2,60964145,6.562283687,34068
Italy,2013,29999.26567,1.4,61087395,6.090365056,33094
Jamaica,1971,12280.02847,0,1895729,3.018483201,7402
Jamaica,1972,15413.60838,0,1924871,3.246984621,7508
Jamaica,1973,17247.04104,0,1955153,4.215395429,8039
Jamaica,1974,15893.76601,0,1984678,3.800935505,7607
Jamaica,1975,15381.03529,0,2012156,4.034437681,7483
Jamaica,1976,13762.74626,0,2036770,3.54047782,6936
Jamaica,1977,13278.74668,0,2059107,3.576502655,6716
Jamaica,1978,13635.45124,0,2080943,4.327373693,6694
Jamaica,1979,13934.2417,0,2104823,3.999447618,6492
Jamaica,1980,12250.51184,0,2132390,3.904419672,6075
Jamaica,1981,12288.75442,0,2164601,3.371236067,6155
Jamaica,1982,11908.15827,0,2200377,2.779982186,6128
Jamaica,1983,10238.2001,0,2236865,2.834675775,6248
Jamaica,1984,10105.08009,0,2270069,2.226472435,6178
Jamaica,1985,8575.65536,0,2297232,2.155932239,5878
Jamaica,1986,8628.65122,0,2317284,1.925456519,5964
Jamaica,1987,8795.027447,0,2331427,2.260905014,6414
Jamaica,1988,8913.657362,6.1,2341957,1.890864379,6589
Jamaica,1989,11113.39503,0,2352279,2.792909491,7017
Jamaica,1990,13358.8831,4.6,2364909,3.104942361,7369
Jamaica,1991,13302.3251,0,2380447,3.171679428,7397
Jamaica,1992,13879.12873,0,2398249,3.127641839,7538
Jamaica,1993,13789.54699,9.8,2418080,3.214534411,7612
Jamaica,1994,13923.04604,0,2439337,3.259370931,7660
Jamaica,1995,14676.60496,0,2461516,3.61522101,7750
Jamaica,1996,15319.36202,3.4,2484672,3.781318887,7668
Jamaica,1997,15171.16496,0,2508867,3.892063644,7453
Jamaica,1998,15619.04154,0,2533550,3.712245349,7279
Jamaica,1999,15911.76631,2.6,2558003,3.77936782,7269
Jamaica,2000,16692.07982,0,2581648,3.882016422,7251
Jamaica,2001,16618.23291,0,2604321,3.950871685,7275
Jamaica,2002,15390.92956,2.8,2625968,3.78508373,7256
Jamaica,2003,15933.45128,0,2646269,3.932508882,7455
Jamaica,2004,16020.47708,1.7,2664897,3.875077839,7487
Jamaica,2005,15735.11216,0,2681653,3.771154844,7489
Jamaica,2006,17530.92479,0,2696334,4.138501391,7642
Jamaica,2007,17533.90739,0,2709042,3.465022268,7689
Jamaica,2008,14675.68879,0,2720282,3.63368872,7566
Jamaica,2009,12525.2557,0,2730774,2.765344294,7252
Jamaica,2010,11038.39624,0,2741052,2.576875306,7093
Jamaica,2011,11723.94449,0,2751273,2.755831253,7141
Jamaica,2012,11337.55441,0,2761331,2.611126353,7053
Jamaica,2013,11736.239,0,2771179,2.818577849,7017
Japan,1969,25511.68577,0,102326089,6.311752226,13965
Japan,1970,28590.69301,0,103710287,7.319117359,15286
Japan,1971,29436.55967,0,105145914,7.48454201,15800
Japan,1972,31017.7537,0,106619818,7.892145301,16891
Japan,1973,34473.74158,0,108089192,8.346951987,17993
Japan,1974,34008.97762,0,109498615,8.234762042,17537
Japan,1975,31693.60297,0,110808090,7.725385252,17851
Japan,1976,33457.19392,0,111996339,7.979105525,18363
Japan,1977,33725.88606,0,113071149,8.12648777,18984
Japan,1978,33707.6804,0,114057650,7.779698195,19804
Japan,1979,35402.33457,0,114996088,8.154423501,20714
Japan,1980,34310.07408,0,115914688,8.019108328,21130
Japan,1981,33312.60741,0,116823958,7.80539453,21644
Japan,1982,33036.27615,0,117711145,7.502445719,22154
Japan,1983,32841.69067,0,118554190,7.314226966,22514
Japan,1984,35097.19081,0,119320901,7.731630717,23247
Japan,1985,34950.91915,0,119990547,7.485214299,24126
Japan,1986,35129.1184,0,120553260,7.445843962,24674
Japan,1987,35403.05845,0,121023579,7.332704573,25574
Japan,1988,37712.35314,0,121434677,7.973359107,27042
Japan,1989,38968.94676,0,121832924,8.234817439,28235
Japan,1990,41300.01142,0,122251184,9.278064568,29567
Japan,1991,41580.11205,0,122703017,9.340806602,30462
Japan,1992,42448.85245,0,123177552,9.389889189,30620
Japan,1993,42618.93,0,123653405,9.308143337,30582
Japan,1994,44786.69323,0,124097649,9.718725791,30813
Japan,1995,45775.61899,0,124486744,9.795040626,31577
Japan,1996,46618.57862,0,124814986,9.868424847,32485
Japan,1997,46998.78,0,125091571,9.797804441,32756
Japan,1998,46003.9493,0,125325617,9.468547392,32300
Japan,1999,46650.54418,0,125531619,9.736771243,32158
Japan,2000,47494.96264,0,125720310,9.901164516,32988
Japan,2001,46616.15721,0,125893623,9.771790602,33044
Japan,2002,46426.6991,0,126048366,9.986007917,33013
Japan,2003,45975.53583,0,126184149,10.03675766,33456
Japan,2004,47429.5886,0,126299414,9.983619545,34167
Japan,2005,47252.44634,0,126392944,10.02726165,34730
Japan,2006,47146.66438,0,126464789,9.831114361,35225
Japan,2007,46667.16887,0,126515486,10.11672257,35805
Japan,2008,44873.59347,0.2,126544640,9.562353891,35431
Japan,2009,42781.08447,0,126551705,9.024140803,33549
Japan,2010,45278.69061,0,126535920,9.424778023,34990
Japan,2011,41993.74553,0,126497241,9.815919018,34979
Japan,2012,41139.53366,0,126434653,10.13874942,35580
Japan,2013,41491.52939,0,126345235,10.24113216,36354
Jordan,1971,3169.439822,0,1752689,0.915769739,4868
Jordan,1972,3336.08877,0,1825322,1.017214187,4846
Jordan,1973,3674.363799,0,1887681,1.13051936,4915
Jordan,1974,3766.183099,0,1944733,1.109970262,5157
Jordan,1975,4247.074998,0,2000538,1.20664135,5315
Jordan,1976,5311.933843,0,2055198,1.38891521,6371
Jordan,1977,5293.667888,0,2108538,1.44932767,6548
Jordan,1978,6323.268692,0,2164159,1.623268956,7651
Jordan,1979,6309.012843,0,2226485,1.642369929,8064
Jordan,1980,7456.301849,0,2298691,1.977666763,9218
Jordan,1981,8958.608053,0,2383227,2.366812936,9264
Jordan,1982,9797.66429,0,2479683,2.443896925,9554
Jordan,1983,10208.40344,0,2584859,2.736655246,9375
Jordan,1984,10772.11837,0,2693837,2.966044228,9808
Jordan,1985,10511.27334,0,2803422,2.907995936,9783
Jordan,1986,10844.05871,0,2910375,3.043553389,10292
Jordan,1987,11070.52564,0,3016540,3.039089138,10213
Jordan,1988,10550.62502,0,3129651,2.821376465,9774
Jordan,1989,10180.86043,0,3260496,2.674430807,8443
Jordan,1990,10693.80411,0,3415567,2.877907008,7803
Jordan,1991,10485.27586,0,3599359,2.577857119,7525
Jordan,1992,11141.93072,2.6,3806045,3.019767509,8134
Jordan,1993,10454.13892,0,4019284,2.810410633,8041
Jordan,1994,10681.41997,0,4216536,3.01401823,8040
Jordan,1995,10939.79473,0,4382005,2.888258542,8211
Jordan,1996,10882.90311,0,4510082,2.931579775,8141
Jordan,1997,10851.35532,1.4,4606717,2.912420607,8231
Jordan,1998,11003.2786,0,4682018,2.892068296,8340
Jordan,1999,10778.73643,0,4751501,2.844598234,8493
Jordan,2000,11088.85528,0,4827096,2.978571418,8713
Jordan,2001,10787.3612,0,4910056,3.005777648,9015
Jordan,2002,11129.32269,0.9,4998372,3.105571876,9365
Jordan,2003,11148.45,0,5096790,3.146701744,9555
Jordan,2004,13063.88474,0,5210369,3.372625151,10114
Jordan,2005,13588.4914,0,5342002,3.576426599,10607
Jordan,2006,13431.79756,0.3,5495117,3.459157296,11057
Jordan,2007,13537.49403,0,5667443,3.461380148,11484
Jordan,2008,12667.85992,0.1,5848952,3.192370367,11801
Jordan,2009,12715.85116,0,6025592,3.127971935,11938
Jordan,2010,11501.87616,0.1,6187227,2.870123279,11743
Jordan,2011,10848.47194,0,6330169,2.804479169,11615
Jordan,2012,11422.30618,0,6457260,2.979402204,11523
Jordan,2013,10681.65228,0,6572903,2.821582524,11488
Kazakhstan,1990,52251.88121,0,16530000,16.11322232,13292
Kazakhstan,1991,52985.08805,0,16513480,15.54395035,11741
Kazakhstan,1992,55779.15766,0,16430903,14.133705,11078
Kazakhstan,1993,46734.79909,0,16293800,12.53784559,10096
Kazakhstan,1994,42009.16572,0,16120117,10.54824072,8953
Kazakhstan,1995,38417.00297,0,15925853,10.14553049,8356
Kazakhstan,1996,33858.93503,6.3,15712544,9.418250485,8477
Kazakhstan,1997,29955.04907,0,15484686,9.034240607,8720
Kazakhstan,1998,30355.21442,0,15265189,8.800954484,8668
Kazakhstan,1999,27984.67499,0,15082372,7.076751744,8977
Kazakhstan,2000,27879.46316,0,14956694,8.868667378,9870
Kazakhstan,2001,27034.4894,10.5,14897666,8.525194932,11167
Kazakhstan,2002,31101.59349,6.9,14901669,9.717042919,12211
Kazakhstan,2003,33623.41192,4.6,14959072,10.78751932,13279
Kazakhstan,2004,39345.15588,2.3,15053492,11.11796525,14458
Kazakhstan,2005,39064.83415,6.9,15171805,11.8598262,15728
Kazakhstan,2006,46668.69042,0.6,15312333,12.93555033,17239
Kazakhstan,2007,49636.75929,0.3,15476093,13.4594798,18572
Kazakhstan,2008,51836.86515,0.1,15655345,13.33529494,18966
Kazakhstan,2009,45872.07255,0.2,15841096,12.93528078,18951
Kazakhstan,2010,49251.31787,0.1,16026367,14.44980926,20071
Kazakhstan,2011,54321.65095,0,16206750,13.64056204,21302
Kazakhstan,2012,51159.72346,0,16381297,13.82059719,22089
Kazakhstan,2013,55668.07701,0,16550975,13.93811412,23131
Kenya,1971,5279.321297,0,11657321,0.315599937,2164
Kenya,1972,5326.205914,0,12082989,0.319944122,2198
Kenya,1973,5273.621282,0,12529622,0.31234261,2231
Kenya,1974,5277.184323,0,12997274,0.380297505,2257
Kenya,1975,5211.369839,0,13486116,0.368396184,2166
Kenya,1976,5267.502661,0,13995982,0.328374767,2170
Kenya,1977,5327.144227,0,14527391,0.346579637,2279
Kenya,1978,5287.802938,0,15081923,0.351172736,2389
Kenya,1979,5277.555715,0,15661593,0.319982496,2382
Kenya,1980,5271.754496,0,16267558,0.378112272,2417
Kenya,1981,5219.34883,0,16899958,0.38298316,2377
Kenya,1982,5118.62386,0,17557466,0.263891856,2424
Kenya,1983,5015.914464,0,18237830,0.251906367,2348
Kenya,1984,5112.56604,0,18937969,0.224584041,2301
Kenya,1985,5141.932775,0,19655192,0.189095542,2313
Kenya,1986,5403.097891,0,20387701,0.199864349,2393
Kenya,1987,5430.823694,0,21134404,0.240342603,2449
Kenya,1988,5377.504205,0,21894026,0.214433032,2511
Kenya,1989,5388.470306,0,22665447,0.224825436,2542
Kenya,1990,5323.344475,0,23447177,0.242969257,2570
Kenya,1991,5248.992928,0,24240108,0.194806816,2521
Kenya,1992,5217.851904,31.4,25042330,0.216395372,2403
Kenya,1993,5183.915208,0,25846436,0.241325977,2326
Kenya,1994,5084.183443,31.5,26642887,0.241838468,2327
Kenya,1995,5171.69217,0,27425720,0.270801282,2367
Kenya,1996,5208.041554,0,28191597,0.32524721,2405
Kenya,1997,5123.308534,31.9,28944780,0.280434803,2358
Kenya,1998,5169.14026,0,29696410,0.33241801,2372
Kenya,1999,5139.178636,0,30462154,0.327751452,2368
Kenya,2000,5176.800331,0,31253701,0.327548857,2320
Kenya,2001,5105.873115,0,32076186,0.285743521,2349
Kenya,2002,5034.785446,0,32927864,0.235430686,2296
Kenya,2003,5006.904188,0,33805301,0.192950702,2297
Kenya,2004,5122.223162,0,34702176,0.212060118,2335
Kenya,2005,5162.742172,43.7,35614576,0.231317474,2396
Kenya,2006,5237.056135,0,36540948,0.251984727,2461
Kenya,2007,5206.003638,0,37485246,0.250497532,2553
Kenya,2008,5243.171204,0,38455418,0.253182959,2484
Kenya,2009,5402.099374,0,39462188,0.297338756,2490
Kenya,2010,5490.018494,0,40512682,0.284060978,2625
Kenya,2011,5454.186006,0,41609728,0.304283902,2712
Kenya,2012,5374.193087,0,42749418,0.274182827,2765
Kenya,2013,5534.518153,0,43923719,0.284884491,2854
Kuwait,1974,82111.60855,0,991885,20.01590202,141662
Kuwait,1975,73546.91086,0,1053753,16.40382567,117301
Kuwait,1976,75080.37248,0,1116083,16.94458704,117329
Kuwait,1977,76325.96536,0,1178930,14.86682802,106035
Kuwait,1978,78430.52072,0,1242872,17.08338434,106824
Kuwait,1979,93317.33577,0,1308718,13.56306073,114156
Kuwait,1980,88592.33548,0,1376963,17.93766629,85713
Kuwait,1981,82999.36265,0,1445699,17.42188365,66461
Kuwait,1982,88222.76365,0,1514013,13.95492082,56097
Kuwait,1983,89602.3971,0,1584310,13.62817907,57909
Kuwait,1984,88499.71264,0,1659961,17.08218255,58283
Kuwait,1985,93811.10711,0,1742083,16.71666675,52733
Kuwait,1986,96197.59879,0,1835819,19.18750035,54736
Kuwait,1987,98928.49825,0,1937316,16.15075992,50308
Kuwait,1988,115076.8132,0,2028166,16.09954022,49909
Kuwait,1989,130696.0054,0,2083550,17.05903906,51464
Kuwait,1990,50456.85649,0,2087687,24.23598204,39533
Kuwait,1991,15377.47752,0,2031004,4.997992053,23924
Kuwait,1995,106808.1669,0,1627911,33.89249338,80012
Kuwait,1996,103683.0743,0,1628120,30.58918505,80448
Kuwait,1997,99631.64686,0,1678812,31.87209374,80091
Kuwait,1998,106327.4061,0,1763693,28.07771235,79254
Kuwait,1999,107075.243,0,1857217,27.5014786,74189
Kuwait,2000,106145.9489,0,1940786,26.03160394,74597
Kuwait,2001,110137.1429,0,2009588,27.25225535,72477
Kuwait,2002,111440.7279,0,2069816,27.04494728,72755
Kuwait,2003,117421.7541,0,2126786,27.48717865,83176
Kuwait,2004,123090.106,0,2189485,28.58228053,89137
Kuwait,2005,134258.5288,0,2264014,31.25965017,93903
Kuwait,2006,125548.9756,0,2351441,30.87131952,95645
Kuwait,2007,122017.2088,0,2447818,29.90911516,95421
Kuwait,2008,125903.649,0,2548351,31.02854978,91763
Kuwait,2009,129587.9813,0,2646286,30.84668635,80061
Kuwait,2010,124433.0551,0,2736732,29.77643537,73610
Kuwait,2011,118015.8258,0,2818042,28.40133735,77126
Kuwait,2012,127386.0004,0,2891553,30.00696335,78801
Kuwait,2013,112907.2152,0,2959015,27.18293678,75256
Latvia,1990,34300.17452,0,2663905,7.433439592,13467
Latvia,1991,32467.17712,0,2645539,6.809210517,11826
Latvia,1992,27160.80892,0,2612722,5.444999149,8141
Latvia,1993,23942.09515,0,2571110,4.641651722,7357
Latvia,1994,22026.79393,0,2528893,4.096624428,7645
Latvia,1995,21510.67682,0,2492095,3.654647242,7709
Latvia,1996,21399.00841,1.6,2462617,3.729001269,7980
Latvia,1997,21182.32359,0,2438994,3.549020267,8783
Latvia,1998,20889.5834,0,2419819,3.426764198,9445
Latvia,1999,19351.33215,0,2402452,3.213322928,9771
Latvia,2000,18822.68993,0,2384972,2.977584037,10399
Latvia,2001,20459.04087,0,2367302,3.186670286,11215
Latvia,2002,20506.68539,0,2350340,3.23385215,12152
Latvia,2003,21980.16652,0,2334225,3.357079359,13305
Latvia,2004,22807.64668,2.5,2319229,3.40125033,14572
Latvia,2005,23522.42316,2.2,2305528,3.479224732,16306
Latvia,2006,24582.45582,1.5,2293080,3.744930886,18413
Latvia,2007,25351.23555,0.5,2281693,3.93677263,20410
Latvia,2008,24497.0097,1.2,2271198,3.784150025,19882
Latvia,2009,23909.2411,1.7,2261380,3.487005625,17316
Latvia,2010,24988.8408,1.7,2252060,4.080970357,17010
Latvia,2011,24034.99492,1,2243142,3.767123517,18428
Latvia,2012,25243.91323,1,2234572,3.670127005,19405
Latvia,2013,25076.16417,1.2,2226260,3.637618067,20129
Lebanon,1971,9133.25276,0,2528423,2.252184491,15189
Lebanon,1972,9182.677666,0,2597588,2.339237227,16592
Lebanon,1973,11151.56261,0,2665458,2.849009478,16932
Lebanon,1974,11215.52108,0,2723330,2.795454761,16904
Lebanon,1975,9772.109656,0,2765289,2.432399314,11577
Lebanon,1976,10384.79274,0,2788641,2.279917344,4924
Lebanon,1977,8096.774495,0,2796136,2.066408666,8907
Lebanon,1978,9654.101234,0,2794001,2.109856112,8505
Lebanon,1979,10412.20342,0,2791308,2.222892361,9147
Lebanon,1980,11041.70425,0,2794638,2.260694544,9292
Lebanon,1981,10481.88437,0,2807342,2.234263895,9173
Lebanon,1982,7891.916999,0,2827767,2.17281181,5694
Lebanon,1983,8488.881621,0,2851609,2.618428095,6860
Lebanon,1984,8606.349124,0,2872204,2.516927108,9734
Lebanon,1985,10118.72478,0,2885481,2.901067443,11885
Lebanon,1986,11224.77794,0,2888455,2.793305653,10890
Lebanon,1987,11594.48989,0,2884778,2.870464461,12505
Lebanon,1988,8626.740231,0,2884840,2.752646032,8841
Lebanon,1989,8521.225033,0,2902893,2.884544485,5016
Lebanon,1990,8406.831055,0,2948372,2.910768305,6224
Lebanon,1991,10218.1978,0,3026061,2.948221352,8437
Lebanon,1992,10099.80539,0,3130785,3.446992273,8709
Lebanon,1993,14073.63369,0,3249799,3.574676026,9218
Lebanon,1994,15037.33775,0,3364891,3.741192211,9855
Lebanon,1995,16905.22415,0,3462974,4.048329676,10400
Lebanon,1996,17608.65907,0,3539137,4.163389191,10838
Lebanon,1997,19745.31199,0,3597350,4.892978122,10504
Lebanon,1998,19269.52884,0,3644171,5.239492404,10797
Lebanon,1999,19888.24443,0,3690033,5.213835219,10671
Lebanon,2000,17639.12893,0,3742329,4.780375389,10693
Lebanon,2001,18209.12826,0,3802903,4.883012213,10944
Lebanon,2002,17255.79,0,3868504,4.611165666,11140
Lebanon,2003,16440.4806,0,3935421,5.005443538,11327
Lebanon,2004,15915.9925,0,3998042,4.454180237,11991
Lebanon,2005,14708.72142,0,4052420,4.177100035,12137
Lebanon,2006,13742.19214,0,4097457,3.645737242,12097
Lebanon,2007,12024.58088,0,4134872,3.365454268,12888
Lebanon,2008,15363.23258,0,4166915,4.238837051,13794
Lebanon,2009,18483.81525,0,4196990,5.013083414,15009
Lebanon,2010,17103.68521,0,4227597,4.614830867,16153
Lebanon,2011,16086.10243,0,4259405,4.416412982,16230
Lebanon,2012,16963.53722,0,4291719,4.549836122,16315
Lebanon,2013,15587.2911,0,4324060,4.206961882,15055
Lesotho,2004,168.4001059,0,2047006,1.025079018,1705
Lesotho,2005,196.8615209,0,2065752,1.031798734,1753
Lesotho,2006,112.4150541,0,2085561,1.036385706,1832
Lesotho,2007,111.472254,0,2106128,1.046177471,1921
Libya,1971,8195.611486,0,2079897,9.706857109,28847
Libya,1972,10981.16563,0,2169965,6.539241101,29945
Libya,1973,12430.70406,0,2264278,5.996106202,28829
Libya,1974,13284.63652,0,2362900,3.680720138,33238
Libya,1975,16113.07444,0,2466000,4.373462362,32997
Libya,1976,14035.05811,0,2572300,6.493589968,39090
Libya,1977,16773.46505,0,2681887,6.997288833,41689
Libya,1978,18289.48771,0,2797780,7.101282874,41918
Libya,1979,19720.41878,0,2924086,8.372179251,43624
Libya,1980,25463.43053,0,3063000,8.318318147,41973
Libya,1981,26446.05377,0,3216430,8.563272992,32460
Libya,1982,27645.13768,0,3381390,8.781929694,31986
Libya,1983,27179.82095,0,3549220,8.339864616,29948
Libya,1984,28143.62129,0,3708142,7.546934085,27347
Libya,1985,30420.09875,0,3849801,8.003079544,29251
Libya,1986,29361.97598,0,3970886,8.485347581,25783
Libya,1987,31153.53731,0,4074021,7.871192376,21440
Libya,1988,29159.72525,0,4164147,8.567962842,22427
Libya,1989,30865.87827,0,4249018,8.563007138,23392
Libya,1990,29273.89554,0,4334459,8.2298366,23626
Libya,1991,28994.46412,0,4421885,9.378608954,26632
Libya,1992,28186.75483,0,4509970,7.96064093,25276
Libya,1993,28613.86245,0,4598629,8.140194892,23754
Libya,1994,31645.17451,0,4687106,9.011942438,23662
Libya,1995,32868.64982,0,4775009,9.232762675,22799
Libya,1996,34310.75908,0,4862665,8.696944471,23136
Libya,1997,34322.86219,0,4951076,8.736404498,23970
Libya,1998,34216.13852,0,5041233,8.691926416,22571
Libya,1999,33260.02451,0,5134324,8.400070379,22215
Libya,2000,34369.71137,0,5231189,8.736961761,22225
Libya,2001,34859.08965,0,5331311,8.781034554,21856
Libya,2002,35682.67677,0,5434293,8.588344571,21133
Libya,2003,36135.04811,0,5541062,8.686146985,23398
Libya,2004,36569.46945,0,5652797,8.756870166,23943
Libya,2005,35682.94049,0,5769709,8.924403482,25893
Libya,2006,35532.51937,0,5893738,8.95467145,27106
Libya,2007,32546.87825,0,6023053,8.264112779,27953
Libya,2008,34196.63959,0,6149620,9.142699719,31457
Libya,2009,36667.42709,0,6262667,9.344080112,30659
Libya,2010,39181.85145,0,6355112,9.907644239,31419
Libya,2011,25701.01709,0,6422772,6.339647708,12893
Libya,2012,32363.36289,0,6469497,8.455398928,29766
Libya,2013,36442.46611,0,6506095,9.038496098,13326
Lithuania,1990,50522.72885,0,3695890,9.682596537,13783
Lithuania,1991,53517.7728,0,3698095,10.24577822,12975
Lithuania,1992,34638.92232,0,3689943,5.744709194,10222
Lithuania,1993,28751.88856,7,3673606,4.449390345,8607
Lithuania,1994,25823.4888,0,3652438,4.315604363,7818
Lithuania,1995,27925.02754,0,3629104,4.137246748,8288
Lithuania,1996,30354.78782,0,3604044,4.345152024,8781
Lithuania,1997,28962.74308,0,3577128,4.209664703,9580
Lithuania,1998,30624.83559,0,3549816,4.469042427,10370
Lithuania,1999,26279.80409,0,3523732,3.799048529,10325
Lithuania,2000,23697.51547,0,3500028,3.366242107,10796
Lithuania,2001,27734.55797,0,3479622,3.597439286,11596
Lithuania,2002,29939.72924,0,3462402,3.658424317,12480
Lithuania,2003,31508.57471,0,3447170,3.687926667,13907
Lithuania,2004,32322.04834,2.7,3432060,3.894370057,14986
Lithuania,2005,30968.37255,1.7,3415748,4.212997119,16409
Lithuania,2006,31005.73509,1.5,3397895,4.359682741,17908
Lithuania,2007,34043.81542,1.2,3379043,4.835223667,20131
Lithuania,2008,34609.85652,1.5,3359799,4.691009399,20874
Lithuania,2009,32224.78033,2.2,3341097,4.04825748,17980
Lithuania,2010,26467.09074,1.5,3323611,4.38972359,18662
Lithuania,2011,28057.15056,0.7,3307481,4.567266891,20243
Lithuania,2012,28714.45623,1,3292454,4.653475408,21303
Lithuania,2013,27407.78138,0.7,3278337,4.372655527,22274
Luxembourg,1969,139259.8599,0,336922,39.05073645,18912
Luxembourg,1970,140794.5587,0,339184,40.43759018,19139
Luxembourg,1971,137967.7319,0,342560,38.55556343,19465
Luxembourg,1972,139671.3004,0,346805,39.10380179,20497
Luxembourg,1973,147102.7577,0,351409,40.72180451,21957
Luxembourg,1974,151467.836,0,355635,41.08316761,22587
Luxembourg,1975,122172.9313,0,358956,33.52839571,20872
Luxembourg,1976,124075.4393,0,361239,33.28053906,21293
Luxembourg,1977,119539.6243,0,362669,30.53036103,21585
Luxembourg,1978,129046.5227,0,363435,32.92244355,22427
Luxembourg,1979,121627.8526,0,363846,33.54513489,22894
Luxembourg,1980,113679.186,0,364158,30.44234297,22999
Luxembourg,1981,99157.81466,0,364405,26.03232241,23169
Luxembourg,1982,93712.33029,0,364589,24.47345192,23049
Luxembourg,1983,88111.28882,0,364897,22.92942976,23725
Luxembourg,1984,94350.41582,0,365550,24.64993507,25168
Luxembourg,1985,97074.75427,0,366716,25.20845387,25839
Luxembourg,1986,94942.07197,0,368467,24.75884345,27700
Luxembourg,1987,92376.48615,0,370806,23.80938813,28144
Luxembourg,1988,94882.5819,0,373733,24.39581546,30742
Luxembourg,1989,101180.2598,0,377218,26.14734346,33591
Luxembourg,1990,103205.8413,0,381225,30.9385012,33835
Luxembourg,1991,108780.2884,0,385755,32.1572744,36272
Luxembourg,1992,107718.0134,0,390778,31.12003362,36444
Luxembourg,1993,107774.5421,0,396179,31.04919047,37470
Luxembourg,1994,102614.4262,0,401804,28.59842513,38375
Luxembourg,1995,89613.88525,0,407522,22.34007713,38382
Luxembourg,1996,89681.00837,0,413377,22.13889401,38388
Luxembourg,1997,86176.56708,0,419355,20.2840218,40075
Luxembourg,1998,82187.87092,0,425216,17.93983322,41972
Luxembourg,1999,84514.89053,0,430650,18.75996158,44921
Luxembourg,2000,89281.61476,0,435491,19.88720545,47973
Luxembourg,2001,92840.54955,0,439509,20.82273054,48605
Luxembourg,2002,95420.97321,0,442882,22.40627766,49936
Luxembourg,2003,99430.71886,0,446340,23.27547829,50137
Luxembourg,2004,109175.8935,0,450888,26.08396628,51215
Luxembourg,2005,109657.0753,0,457197,26.31562052,52037
Luxembourg,2006,106653.2937,0,465586,25.51638912,53866
Luxembourg,2007,102040.4187,0,475714,23.737755,57471
Luxembourg,2008,100160.278,0,486781,22.94814492,55731
Luxembourg,2009,92478.54947,0,497637,21.33568533,52324
Luxembourg,2010,96871.83234,0,507448,21.96206124,53877
Luxembourg,2011,93695.98202,0,515941,21.25312259,54031
Luxembourg,2012,89809.07207,0,523362,20.26360773,52562
Luxembourg,2013,85040.35107,0.1,530018,18.7863851,53411
Malaysia,1971,6363.684364,0,11182967,1.505960524,4050
Malaysia,1972,6292.035615,0,11461117,1.58014379,4252
Malaysia,1973,6089.162347,0,11742976,1.509061431,4755
Malaysia,1974,6721.524101,0,12027040,1.602946622,4993
Malaysia,1975,6902.006251,0,12312736,1.597085072,4919
Malaysia,1976,7310.118864,0,12600292,1.913360857,5405
Malaysia,1977,7186.737677,0,12891897,1.764148924,5713
Malaysia,1978,9007.337568,0,13191366,1.76572233,6074
Malaysia,1979,10288.17639,0,13503629,2.020392931,6420
Malaysia,1980,10024.87225,0,13832586,2.021815173,6792
Malaysia,1981,10426.69033,0,14178739,2.171370437,7102
Malaysia,1982,10325.82609,0,14542156,2.10132393,7344
Malaysia,1983,11751.15949,0,14925545,2.549371665,7607
Malaysia,1984,11820.65112,2.9,15331937,2.269269862,8000
Malaysia,1985,11592.14775,0,15762856,2.308751983,7720
Malaysia,1986,12652.48529,0,16220169,2.474952104,7623
Malaysia,1987,12426.72123,2.1,16701745,2.449921849,7835
Malaysia,1988,12649.97595,0,17200067,2.489495747,8323
Malaysia,1989,13483.2949,1.6,17704839,2.818972565,8895
Malaysia,1990,14076.91477,0,18208562,3.105160218,9529
Malaysia,1991,16907.45849,0,18707774,3.661996719,10158
Malaysia,1992,18167.58013,1.3,19204087,3.916774721,10776
Malaysia,1993,19159.51158,0,19701263,4.659486109,11551
Malaysia,1994,18592.00152,0,20205446,4.653748358,12299
Malaysia,1995,19616.24413,1.8,20720810,5.856633479,13173
Malaysia,1996,21161.50274,0,21247102,5.903772055,14131
Malaysia,1997,24009.76911,0.4,21781499,5.728069382,14776
Malaysia,1998,22257.52114,0,22322448,5.115030782,13334
Malaysia,1999,22006.51013,0,22867698,4.717771806,13790
Malaysia,2000,24523.02451,0,23414909,5.371409134,14598
Malaysia,2001,24968.31723,0,23964621,5.661322543,14312
Malaysia,2002,25275.43673,0,24515323,5.463758232,14745
Malaysia,2003,26542.58143,0,25060184,6.334617651,15223
Malaysia,2004,27994.14207,0.4,25590453,6.438679322,15876
Malaysia,2005,29791.5054,0,26100241,6.722160987,16350
Malaysia,2006,29400.23125,0,26586287,6.333510661,16960
Malaysia,2007,31611.31767,0.5,27051142,6.852580292,17718
Malaysia,2008,32453.09673,0.5,27502008,7.435351039,18260
Malaysia,2009,30283.74047,0,27949395,7.11615177,17686
